"Año","Tipo de elección","Cod_depto","Departamento","Cod_municipio","Municipio","Zona","Cod_puesto","Puesto de votación","Sexo","","","Potencial electoral","Rangos Etareos","","","","","","","","","","",""
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","10","EDUARDO SANTOS","2.424","2.776","0","5.200","0","234","690","510","448","383","408","448","515","1564","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","11","SAN FASON","1.441","1.335","0","2.776","4","207","170","192","309","267","282","308","292","745","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","12","LA REBECA","721","848","0","1.569","19","197","243","169","157","151","124","105","122","282","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","13","PANAMERICANO","848","983","0","1.831","96","334","165","169","172","163","135","132","138","326","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","14","ANTONIO RICAURTE","691","604","0","1.295","131","379","122","115","118","106","79","66","61","117","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","15","COLEGIO DISTRITAL TECNICO MENORAH","787","1.020","0","1.807","227","363","190","174","143","142","116","122","92","237","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","16","CENTRO MEMORIA","1.079","1.018","0","2.097","119","545","228","201","172","176","141","143","113","259","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","17","SALON COMUNAL SANTA ISABEL","1.517","1.784","0","3.301","309","637","344","310","282","267","205","239","222","485","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","18","MALLPLAZA","3.408","3.685","0","7.093","1213","777","925","818","652","589","465","404","428","817","0","5"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","14","19","COLEGIO BILINGUE CEDAM","414","581","0","995","84","72","88","112","97","93","91","85","76","192","0","5"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","01","POLICARPA","4.310","4.561","0","8.871","350","924","1072","1093","999","745","626","612","741","1709","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","02","CIUDAD BERNA","3.055","3.304","0","6.359","253","560","891","1016","637","448","408","424","459","1263","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","03","SAN ANTONIO","3.304","3.670","0","6.974","149","546","887","649","609","543","481","601","654","1855","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","04","LUNA PARK","1.576","1.658","0","3.234","6","252","353","676","224","247","232","220","241","783","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","05","CIUDAD JARDIN","4.552","5.167","0","9.719","1","479","826","928","829","796","875","920","971","3094","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","06","RESTREPO A","6.080","6.215","0","12.295","614","1273","1497","1507","907","823","871","930","1042","2830","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","07","RESTREPO B","6.610","6.191","0","12.801","0","282","822","1089","3590","929","863","1036","1189","3001","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","08","LA FRAGUITA","1.864","2.097","0","3.961","187","424","447","396","387","308","275","288","326","923","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","09","LA FRAGUA","2.911","3.112","0","6.023","295","591","811","650","500","483","464","420","462","1346","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","10","SANTANDER","2.164","2.155","0","4.319","151","374","413","370","385","252","247","423","502","1202","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","11","SANTANDER SUR","1.697","1.852","0","3.549","42","215","230","307","308","291","311","348","355","1142","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","12","VILLA MAYOR","4.492","5.021","0","9.513","181","530","1062","1098","1044","991","785","825","801","2195","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","13","SENA","3.640","3.656","0","7.296","152","354","499","627","617","690","656","724","776","2201","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","14","LA VALVANERA","2.093","2.449","0","4.542","370","637","426","378","393","405","402","386","359","785","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","15","SALÓN COMUNAL SAN ANTONIO","544","596","0","1.140","112","380","78","95","82","73","67","57","50","146","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","16","COLEGIO ADVENTISTA EMMANUEL","335","442","0","777","104","154","79","73","71","82","47","41","32","94","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","17","SALON COMUNAL VILLA MAYOR","1.216","1.447","0","2.663","198","428","348","354","265","254","189","170","168","289","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","18","CINCO DE NOVIEMBRE","502","622","0","1.124","75","162","115","128","108","111","86","88","77","174","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","19","CASA COMUNAL CIUDAD JARDIN","959","1.085","0","2.044","311","459","209","160","137","152","124","118","105","269","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","20","SALON COMUNAL SEVILLA SUR","76","67","0","143","35","12","15","16","9","14","9","8","6","19","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","21","SALON COMUNAL EDUARDO FREI","91","98","0","189","16","5","16","14","6","7","18","20","21","66","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","22","COLEGIO NUESTRA SEÑORA DE LA PAZ","56","75","0","131","20","4","11","18","10","16","8","8","10","25","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","15","23","SALON COMUNAL CIUDAD BERNA","136","151","0","287","29","18","22","27","30","26","26","19","20","70","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","01","DELICIAS MUZU","4.784","4.942","0","9.726","31","703","1768","2123","1016","570","516","600","629","1770","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","02","CIUDAD MONTES","5.586","6.130","0","11.716","137","2226","2040","1371","1064","678","731","696","710","2063","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","03","SANTA MATILDE","3.344","3.858","0","7.202","0","328","703","684","571","557","522","659","838","2340","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","04","LA ASUNCION","2.976","3.510","0","6.486","0","297","625","602","524","569","568","587","725","1989","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","05","ALCALDIA PUENTE ARANDA","4.438","4.828","0","9.266","0","292","1009","1311","738","773","796","866","920","2561","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","06","LA PRIMAVERA","4.552","4.804","0","9.356","1","341","1489","1314","619","660","699","858","969","2406","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","07","CUNDINAMARCA","1.252","1.336","0","2.588","9","361","227","191","235","217","248","245","234","621","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","08","LA FRANCIA","1.821","2.104","0","3.925","0","237","345","410","307","348","378","364","405","1131","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","09","PUENTE ARANDA","2.197","1.914","0","4.111","32","551","626","410","316","301","283","300","352","940","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","10","SALAZAR GOMEZ","2.639","2.290","0","4.929","54","252","378","367","2399","247","216","221","242","553","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","11","LA TRINIDAD","1.928","1.953","0","3.881","29","265","173","238","708","246","254","309","385","1274","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","12","LA PRADERA","2.539","2.702","0","5.241","194","451","514","561","417","457","388","464","544","1251","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","13","COLON","5.469","6.132","0","11.601","0","23","203","649","963","1355","1217","1374","1601","4216","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","14","SAN RAFAEL","3.148","3.757","0","6.905","11","649","619","600","524","649","570","665","656","1962","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","15","EL JAZMIN","3.338","3.941","0","7.279","0","487","774","656","590","594","610","694","775","2099","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","16","LA PONDEROSA","2.881","3.393","0","6.274","22","503","530","577","520","528","575","671","639","1709","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","17","GALAN","4.889","5.279","0","10.168","0","1566","2042","1052","792","606","565","649","760","2136","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","18","MILENTA","2.648","3.119","0","5.767","156","581","568","442","387","543","473","522","505","1589","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","19","EL TEJAR","3.218","3.857","0","7.075","0","373","559","506","511","588","579","644","835","2480","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","20","ALQUERIA","3.795","4.375","0","8.170","0","719","999","621","593","617","634","749","915","2323","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","21","ALCALA","4.980","5.806","0","10.786","811","1134","987","944","850","862","857","875","973","2487","0","6"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","22","SANTA RITA","4.156","5.010","0","9.166","0","510","856","708","812","810","802","848","1070","2750","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","23","AUTOPISTA SUR","1.481","1.795","0","3.276","0","34","174","238","266","325","326","369","387","1157","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","24","LOS SAUCES","2.693","3.321","0","6.014","195","455","535","540","615","592","558","538","505","1480","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","25","CARRERA CENTRO COMERCIAL","1.464","1.088","0","2.552","348","337","393","224","209","248","179","177","174","263","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","26","SAN ANDRESITO","1.804","1.277","0","3.081","130","194","384","337","342","391","297","291","265","450","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","27","SALÓN COMUNAL COLÓN","1.321","1.655","0","2.976","64","193","400","390","344","305","275","242","249","513","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","28","COLONIA ORIENTAL","1.246","1.518","0","2.764","149","357","295","330","297","271","219","212","196","438","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","29","SALÓN COMUNAL LA TRINIDAD","1.043","1.169","0","2.212","180","216","228","297","275","221","185","139","140","331","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","30","PRIMAVERA Y GORGONZOLA","1.454","1.716","0","3.170","382","814","288","298","262","251","220","155","184","315","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","31","EL REMANZO","981","1.135","0","2.116","303","243","209","231","193","217","174","130","117","299","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","32","COLEGIO ROMULO GALLEGO","650","741","0","1.391","263","196","134","141","136","113","78","95","81","154","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","33","SALON COMUNAL VERAGUAS","1.059","1.341","0","2.400","252","328","287","260","218","224","174","165","163","329","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","34","INSTITUTO DE INTEGRACION CULTURAL","454","585","0","1.039","115","125","117","127","101","94","90","87","62","120","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","35","COLEGIO DISTRITAL SORRENTO","1.377","1.534","0","2.911","793","550","290","264","225","196","154","134","109","195","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","36","LUIS CARLOS GALAN SARMIENTO","1.493","1.782","0","3.275","586","499","316","335","303","266","213","168","201","386","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","37","CULTURA POPULAR","663","797","0","1.460","421","247","153","118","120","112","67","69","54","99","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","38","SAN EUSEBIO","740","809","0","1.549","191","220","188","172","135","149","105","128","100","161","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","39","LOS ANGELES","644","841","0","1.485","186","181","153","165","140","121","95","121","113","209","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","40","C.C. OUTLET FACTORY","1.813","2.067","0","3.880","858","597","470","472","364","346","227","155","143","247","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","41","JORGE GAITAN CORTES","221","222","0","443","85","77","35","37","34","28","28","22","32","65","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","42","CENTRO PARA CIEGOSCRAC","564","710","0","1.274","165","179","134","155","109","121","91","92","69","158","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","43","JOSE JOAQUIN CASAS SEDE A","139","160","0","299","39","42","31","36","43","24","27","14","18","25","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","44","CENTRO EDUCATIVO DISTRITAL ESPAÑA","223","245","0","468","96","51","56","40","39","43","37","37","22","47","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","45","SALON COMUNAL TORREMOLINOS I","190","238","0","428","62","35","33","38","43","37","29","45","40","66","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","46","SALON COMUNAL JOSE ANTONIO GALAN","634","727","0","1.361","131","93","145","173","122","134","119","107","106","230","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","47","SALON COMUNAL RAFAEL EUCALIPTOS","32","50","0","82","6","9","17","5","10","4","7","9","3","12","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","48","SALON COMUNAL NUEVA PRIMAVERA","395","437","0","832","126","66","95","67","79","72","66","55","46","159","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","49","SALON COMUNAL VILLA INES","207","291","0","498","49","40","43","38","46","33","32","39","35","143","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","16","50","SALON COMUNAL BOCHICA CENTRAL","253","299","0","552","83","46","34","43","44","51","55","40","48","108","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","01","LA CONCORDIA","4.708","4.368","0","9.076","169","649","886","1054","1264","883","768","698","700","2001","0","4"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","02","ALCALDIA MAYOR","5.791","5.026","0","10.817","3","16","252","664","1173","1006","1131","1123","1292","4156","1","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","03","EGIPTO","2.511","3.055","0","5.566","0","301","704","724","631","461","467","480","512","1286","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","04","ARCHIVO DISTRITAL","3.637","3.781","0","7.418","221","638","868","925","793","771","589","553","544","1514","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","05","MURILLO TORO","3.234","2.672","0","5.906","264","958","611","605","622","549","474","438","424","953","0","8"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","06","COLEGIO MAYOR SAN BARTOLOME","1.638","1.483","0","3.121","240","360","346","314","294","303","233","249","228","552","0","2"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","07","AUTONOMA DE COLOMBIA","712","766","0","1.478","108","235","215","210","161","112","115","79","83","160","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","08","EGIPTO ESCUELA QUINTA DIAZ","550","559","0","1.109","111","197","109","93","88","79","67","71","95","199","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","17","09","LA SALLE CANDELARIA","517","527","0","1.044","188","223","103","100","64","61","57","49","52","147","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","01","CLARET","4.022","3.875","0","7.897","1","83","1102","1569","1117","431","399","550","661","1984","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","02","INGLES","3.946","4.485","0","8.431","1","139","1227","1348","1314","521","510","598","650","2123","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","03","BRAVO PAEZ","2.381","2.381","0","4.762","0","582","750","713","493","303","290","282","357","992","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","04","LIBERTADOR II","3.000","3.269","0","6.269","308","841","693","714","539","446","433","442","533","1319","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","05","CENTENARIO","3.122","3.084","0","6.206","0","75","597","2106","415","326","382","357","484","1464","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","06","OLAYA","3.320","3.424","0","6.744","23","1054","749","954","589","449","411","456","541","1518","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","07","SAN JOSE","3.710","4.291","0","8.001","188","748","913","811","569","587","632","663","769","2120","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","08","ALEJANDRO OBREGON GUSTAVO REST","2.935","3.277","0","6.212","0","11","765","722","602","486","509","594","631","1892","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","09","QUIROGA","3.682","3.867","0","7.549","403","1566","1137","985","554","442","410","400","403","1248","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","10","ALCALDIA QUIROGA","4.467","5.076","0","9.543","0","94","1048","1089","885","828","816","834","950","2999","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","11","CENTRAL QUIROGA","2.670","2.932","0","5.602","506","717","683","433","450","462","372","396","403","1180","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","12","SANTA LUCIA","4.150","4.390","0","8.540","492","1034","1156","776","609","550","564","647","744","1968","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","13","LAS COLINAS","2.230","2.455","0","4.685","136","485","497","378","381","364","335","392","510","1207","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","14","COUNTRY SUR","5.537","6.652","0","12.189","901","1274","1150","1177","1061","1036","944","964","1074","2605","0","3"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","15","LAS LOMAS","3.611","4.188","0","7.799","46","1298","1143","1057","621","494","498","611","702","1329","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","16","ALEXANDER FLEMING SAN JORGE","3.557","3.729","0","7.286","0","15","1365","991","571","555","561","582","803","1843","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","17","REINO DE HOLANDA","2.203","2.606","0","4.809","0","112","976","554","428","462","410","458","433","976","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","18","MARCO FIDEL SUAREZ","3.500","4.163","0","7.663","40","1085","716","558","669","682","666","663","726","1858","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","19","EL SOCORRO SUR","1.795","2.085","0","3.880","0","262","494","431","338","359","356","404","358","878","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","20","MOLINOS DEL SUR","7.250","8.719","0","15.969","0","2076","2266","1658","1417","1336","1217","1227","1307","3465","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","21","CIUDAD BOCHICA SUR","4.936","5.969","0","10.905","97","1707","1617","1067","853","841","826","909","866","2122","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","22","LOS MOLINOS II SECTOR","4.203","4.822","0","9.025","87","1727","1116","793","760","735","651","636","612","1908","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","23","PALERMO SUR","3.251","3.641","0","6.892","33","1374","1022","674","539","584","435","524","455","1252","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","24","VILLA MAYOR LA NUEVA","1.870","2.113","0","3.983","12","380","447","416","390","384","265","305","364","1019","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","25","GRANJAS DE SAN PABLO","1.805","2.178","0","3.983","0","324","545","383","319","404","335","351","380","942","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","26","RESURRECCION","1.675","1.980","0","3.655","15","476","468","300","366","327","316","305","292","790","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","27","RAFAEL URIBE LA PAZ","1.448","1.677","0","3.125","0","40","561","382","307","253","238","262","282","800","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","28","SAN AGUSTIN SUR","4.693","5.537","0","10.230","499","944","1409","1089","1077","1076","887","822","776","1651","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","29","COVIVIENDA DEL SUR ORIENTE","3.556","4.322","0","7.878","103","229","900","677","605","730","721","779","685","2449","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","30","MARRUECOS APARTAMENTOS","1.944","2.220","0","4.164","0","217","679","633","394","352","270","302","360","957","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","31","SALON COMUNAL LA MARQUEZA","841","1.079","0","1.920","0","8","63","155","291","266","201","183","177","576","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","32","MIRADOR DE MARROCOS","587","643","0","1.230","0","149","165","175","125","123","65","79","118","231","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","33","SAN JUANITO","743","791","0","1.534","2","78","121","184","195","189","180","150","140","295","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","34","PROVIDENCIA","803","837","0","1.640","133","307","258","149","150","148","123","105","84","183","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","35","GUSTAVO RESTREPO","2.783","3.235","0","6.018","957","1353","609","477","421","459","344","345","313","740","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","36","SALÓN COMUNAL INGLES","810","839","0","1.649","24","550","155","135","129","125","101","92","108","230","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","37","SALÓN COMUNAL CLARET","1.638","1.769","0","3.407","546","665","299","288","283","304","231","200","185","406","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","38","SAN JORGE","1.280","1.358","0","2.638","34","1371","358","142","146","143","109","111","71","152","0","1"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","39","LICEO SAN PABLO","429","549","0","978","11","141","128","125","105","102","65","83","59","159","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","40","SALÓN COMUNAL CEBADAL","149","199","0","348","0","6","71","53","45","46","25","25","21","56","0","0"
"2023","AUTORIDADES TERRITORIALES","16","BOGOTA D.C.","001","BOGOTA. D.C.","18","41","LA MARQUEZA","559","754","0","1.313","69","226","186","152","136","126","95","77","60","186","0","0"
